,LATITUDE,LONGITUDE,SHELF,NewRegion,zone,FULLREEF_ID,REEF,REEF_SITE_NO,VISIT_NO,REPORT_YEAR,Year,Date,time,ACBX,ACTO,CBRN,MSE,COVER.HC,Chla,COTS_exp,Cycl_exp,DHW_exp,DINe,Mud,PAR,Sal,CIacute,TCI3_COTS,TCI5_COTS,DINriv,DHWpa,Cyclpa,COTSpa,sedWQI,Rel.Dist.shelf,Dist.barr,tot_Rivinflu
351,-18.73236667,147.5539833,M,central,OO,18088S,Centipede,Centipede2,18,2010,2010,23/03/2010,20100323,0,0.3,1.6,8.3,10.9,0.170946175,0,0,0.69,0.915797917,8.47E-05,16.69747629,0,0,0,2,0,0,0,0,0.02921,0.635764266,0.34252,424.338474
352,-18.73236667,147.5539833,M,central,OO,18088S,Centipede,Centipede2,20,2012,2012,27/04/2012,20120427,0,0.6,0.4,4.9,7.2,0.170946175,0,0,0.96,0.915797917,8.47E-05,16.69747629,0,0,0,0,0,0,0,0,0.02921,0.635764266,0.34252,0
353,-18.73236667,147.5539833,M,central,OO,18088S,Centipede,Centipede2,24,2016,2016,18/05/2016,20160518,0.1,2.2,2.8,3.9,9.4,0.170946175,0,0,2.99,0.915797917,8.47E-05,16.69747629,0,0,0,0,0,0,0,0,0.02921,0.635764266,0.34252,0
354,-18.73236667,147.5539833,M,central,OO,18088S,Centipede,Centipede3,14,2006,2006,26/09/2006,20060926,0,0.999502488,3.582878291,6.972976581,14.73286009,0.170946175,1.824561404,0,0,0.915797917,8.47E-05,16.69747629,0,1,1,1,0,0,0,1,0.02921,0.635764266,0.34252,97.88636783
355,-18.73236667,147.5539833,M,central,OO,18088S,Centipede,Centipede3,16,2008,2008,20/05/2008,20080520,0,0.605128205,2.146693657,7.034682861,11.92537112,0.170946175,0,0,0,0.915797917,8.47E-05,16.69747629,0,0,2,2,0,0,0,0,0.02921,0.635764266,0.34252,1506.642182
356,-18.73236667,147.5539833,M,central,OO,18088S,Centipede,Centipede3,18,2010,2010,23/03/2010,20100323,0.1,1.1,2.1,9.4,15.2,0.170946175,0,0,0.69,0.915797917,8.47E-05,16.69747629,0,0,0,2,0,0,0,0,0.02921,0.635764266,0.34252,424.338474
357,-18.73236667,147.5539833,M,central,OO,18088S,Centipede,Centipede3,20,2012,2012,27/04/2012,20120427,0.2,0.8,1.6,10.7,14.6,0.170946175,0,0,0.96,0.915797917,8.47E-05,16.69747629,0,0,0,0,0,0,0,0,0.02921,0.635764266,0.34252,0
358,-18.73236667,147.5539833,M,central,OO,18088S,Centipede,Centipede3,24,2016,2016,18/05/2016,20160518,0.1,6.1,4.7,10.1,23.3,0.170946175,0,0,2.99,0.915797917,8.47E-05,16.69747629,0,0,0,0,0,0,0,0,0.02921,0.635764266,0.34252,0
359,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken1,2,1994,1993,8/12/1993,19931208,0.281690141,5.015127804,6.800208659,14.35785081,28.94418362,0.138189935,0,0,0,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,17.1980378
360,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken1,3,1995,1995,17/04/1995,19950417,0.65952381,5.181912442,5.162211982,15.70637481,30.46774194,0.138189935,0,0,1.79,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,29.86293756
361,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken1,4,1996,1996,27/04/1996,19960427,1.730927835,8.477666684,6.862705279,15.70526861,37.50540849,0.138189935,0,0,0.16,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,99.71710847
362,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken1,5,1997,1997,30/03/1997,19970330,2.034920635,7.364021164,6.964021164,17.70952381,38.23068783,0.138189935,0,0,0,0.58841162,3.82E-05,16.96762436,0,1,0,0,0,0,1,0,0.02616,0.798836688,0.18399,454.3027752
363,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken1,6,1998,1998,4/05/1998,19980504,2.815141363,7.331272524,5.929221867,17.3700269,41.17540226,0.138189935,0,0,0.15,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,413.8314137
364,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken1,7,1999,1999,24/04/1999,19990424,2.473726988,9.178551186,7.83632517,14.23035363,40.05484303,0.138189935,0,0,0.46,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,268.6599135
365,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken1,8,2000,2000,3/05/2000,20000503,2.391596443,9.184157247,5.683256938,14.5596443,37.28399723,0.138189935,0.024390244,0,0,0.58841162,3.82E-05,16.96762436,0,1,0,0,0,0,1,0,0.02616,0.798836688,0.18399,671.5341092
366,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken1,9,2001,2001,3/05/2001,20010503,1.214786159,6.302493015,8.448549323,17.42088975,38.33309693,0.138189935,0,0,1.17,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,417.6672529
367,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken1,10,2002,2002,7/02/2002,20020207,1.8,6.007070707,6.714141414,16.93030303,37.86060606,0.138189935,0,0,1.17,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,229.9429048
368,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken1,11,2003,2003,15/03/2003,20030315,1.117460317,5.471348808,5.539945761,13.63653187,33.06062854,0.138189935,3.957446809,0,0.14,0.58841162,3.82E-05,16.96762436,0,1,1,1,0,0,0,1,0.02616,0.798836688,0.18399,98.57227956
369,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken1,12,2004,2004,1/05/2004,20040501,0.2,1.8,4.4,10.2,19.9,0.138189935,2.510638298,0,2.59,0.58841162,3.82E-05,16.96762436,0,1,2,2,0,0,0,1,0.02616,0.798836688,0.18399,69.32224789
370,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken1,13,2005,2005,2/05/2005,20050502,1.106060606,0.704040404,3.006060606,12.33232323,20.56565657,0.138189935,3.914893617,0,0.65,0.58841162,3.82E-05,16.96762436,0,1,3,3,0,0,0,1,0.02616,0.798836688,0.18399,218.3148118
371,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken1,14,2006,2006,24/09/2006,20060924,0.2,0.3,3.001507538,9.607035176,16.91005025,0.138189935,0,0,0,0.58841162,3.82E-05,16.96762436,0,0,2,3,0,0,0,0,0.02616,0.798836688,0.18399,94.46376756
372,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken1,15,2007,2007,18/05/2007,20070518,0,1.209639568,3.218730709,12.14559345,20.28709027,0.138189935,0,0,0,0.58841162,3.82E-05,16.96762436,0,0,1,3,0,0,0,0,0.02616,0.798836688,0.18399,464.7158575
373,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken1,16,2008,2008,17/05/2008,20080517,0.210526316,1.957624831,3.914979757,12.03522267,21.54682861,0.138189935,0,0,0.75,0.58841162,3.82E-05,16.96762436,0,0,0,2,0,0,0,0,0.02616,0.798836688,0.18399,1453.962386
374,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken1,17,2009,2009,30/04/2009,20090430,0.2,0.8,2.7,13.3,20.3,0.138189935,0,0,1.34,0.58841162,3.82E-05,16.96762436,0,0,0,1,0,0,0,0,0.02616,0.798836688,0.18399,1561.722809
375,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken1,18,2010,2010,12/04/2010,20100412,0.3,1.00201005,4.104020101,11.41256281,21.42462312,0.138189935,0,0,0.83,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,409.5014644
376,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken1,19,2011,2011,4/05/2011,20110504,0,0,0.7,6.8,9.2,0.138189935,0,6,1.62,0.58841162,3.82E-05,16.96762436,0,1,0,0,0,0,1,0,0.02616,0.798836688,0.18399,2197.714698
377,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken1,20,2012,2012,26/04/2012,20120426,0,0.3,0.2,5.5,7.7,0.138189935,0,0,1.63,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,0
378,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken1,21,2013,2013,22/05/2013,20130522,0,0.3,1.2,8.3,11.5,0.138189935,0,0,0.86,0.58841162,3.82E-05,16.96762436,0,1,0,0,0,0,1,0,0.02616,0.798836688,0.18399,0
379,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken1,22,2014,2014,2/05/2014,20140502,0.1,1.1,1.9,8.7,14.7,0.138189935,0,0,0,0.58841162,3.82E-05,16.96762436,0,1,0,0,0,0,1,0,0.02616,0.798836688,0.18399,0
380,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken1,23,2015,2015,4/05/2015,20150504,0.200502513,1.2,2.201005025,9.404020101,16.51105528,0.138189935,0,0,2.34,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,0
381,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken1,24,2016,2016,15/05/2016,20160515,0,2.2,3.8,10,18.6,0.138189935,0,0,4.1,0.58841162,3.82E-05,16.96762436,0,1,0,0,0,1,0,0,0.02616,0.798836688,0.18399,0
382,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken1,25,2017,2017,12/05/2017,20170512,0.4,3.7,6.1,9.4,22.5,0.138189935,0,0,5.36,0.58841162,3.82E-05,16.96762436,0,1,0,0,0,1,0,0,0.02616,0.798836688,0.18399,0
383,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken2,2,1994,1993,8/12/1993,19931208,1.185185185,8,5.185185185,15.85185185,33.77777778,0.138189935,0,0,0,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,17.1980378
384,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken2,3,1995,1995,17/04/1995,19950417,1.457707044,5.599410486,4.328224244,15.5150246,30.5115174,0.138189935,0,0,1.79,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,29.86293756
385,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken2,4,1996,1996,27/04/1996,19960427,2.922098863,7.0740682,5.943669046,17.98146973,38.75471848,0.138189935,0,0,0.16,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,99.71710847
386,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken2,5,1997,1997,30/03/1997,19970330,1.708163265,8.585347985,5.562951334,13.69863946,34.59759288,0.138189935,0,0,0,0.58841162,3.82E-05,16.96762436,0,1,0,0,0,0,1,0,0.02616,0.798836688,0.18399,454.3027752
387,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken2,6,1998,1998,4/05/1998,19980504,2.807253886,9.33626943,8.261658031,15.06165803,40.49948187,0.138189935,0,0,0.15,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,413.8314137
388,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken2,7,1999,1999,24/04/1999,19990424,3.101464444,10.58597173,6.489473409,16.55355617,43.85222229,0.138189935,0,0,0.46,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,268.6599135
389,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken2,8,2000,2000,3/05/2000,20000503,2.612765957,4.331914894,6.989361702,16.88510638,37.11914894,0.138189935,0.024390244,0,0,0.58841162,3.82E-05,16.96762436,0,1,0,0,0,0,1,0,0.02616,0.798836688,0.18399,671.5341092
390,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken2,9,2001,2001,3/05/2001,20010503,1.994805195,6.056417837,6.151582022,17.60254109,37.32979974,0.138189935,0,0,1.17,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,417.6672529
391,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken2,10,2002,2002,7/02/2002,20020207,1.5,6.5,7.5,18.7,40.5,0.138189935,0,0,1.17,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,229.9429048
392,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken2,11,2003,2003,15/03/2003,20030315,0.702564103,4.977160983,6.70235263,13.36782976,30.79719799,0.138189935,3.957446809,0,0.14,0.58841162,3.82E-05,16.96762436,0,1,1,1,0,0,0,1,0.02616,0.798836688,0.18399,98.57227956
393,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken2,12,2004,2004,1/05/2004,20040501,0.1,0.1,2.6,6.9,11.8,0.138189935,2.510638298,0,2.59,0.58841162,3.82E-05,16.96762436,0,1,2,2,0,0,0,1,0.02616,0.798836688,0.18399,69.32224789
394,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken2,13,2005,2005,2/05/2005,20050502,0,0.1,3.2,7.4,12.4,0.138189935,3.914893617,0,0.65,0.58841162,3.82E-05,16.96762436,0,1,3,3,0,0,0,1,0.02616,0.798836688,0.18399,218.3148118
395,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken2,14,2006,2006,24/09/2006,20060924,0.1,0.1,0.5,9.6,12.4,0.138189935,0,0,0,0.58841162,3.82E-05,16.96762436,0,0,2,3,0,0,0,0,0.02616,0.798836688,0.18399,94.46376756
396,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken2,15,2007,2007,18/05/2007,20070518,0.1,0.2,3.1,6.8,11.7,0.138189935,0,0,0,0.58841162,3.82E-05,16.96762436,0,0,1,3,0,0,0,0,0.02616,0.798836688,0.18399,464.7158575
397,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken2,16,2008,2008,17/05/2008,20080517,0.401005025,0.300502513,1.922792776,7.185810293,11.62415451,0.138189935,0,0,0.75,0.58841162,3.82E-05,16.96762436,0,0,0,2,0,0,0,0,0.02616,0.798836688,0.18399,1453.962386
398,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken2,17,2009,2009,30/04/2009,20090430,0,2.2,3.4,7.8,15,0.138189935,0,0,1.34,0.58841162,3.82E-05,16.96762436,0,0,0,1,0,0,0,0,0.02616,0.798836688,0.18399,1561.722809
399,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken2,18,2010,2010,12/04/2010,20100412,0,2.1,2.1,9.3,15,0.138189935,0,0,0.83,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,409.5014644
400,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken2,19,2011,2011,4/05/2011,20110504,0,0.2,0.4,5.2,6.8,0.138189935,0,6,1.62,0.58841162,3.82E-05,16.96762436,0,1,0,0,0,0,1,0,0.02616,0.798836688,0.18399,2197.714698
401,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken2,20,2012,2012,26/04/2012,20120426,0,0.2,0.992682927,5.673170732,8.356097561,0.138189935,0,0,1.63,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,0
402,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken2,21,2013,2013,22/05/2013,20130522,0,0.3,1.5,8,11.9,0.138189935,0,0,0.86,0.58841162,3.82E-05,16.96762436,0,1,0,0,0,0,1,0,0.02616,0.798836688,0.18399,0
403,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken2,22,2014,2014,2/05/2014,20140502,0.2,1.1,1.5,8.7,13.5,0.138189935,0,0,0,0.58841162,3.82E-05,16.96762436,0,1,0,0,0,0,1,0,0.02616,0.798836688,0.18399,0
404,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken2,23,2015,2015,4/05/2015,20150504,0.200502513,2.2,3.605025126,9.208040201,18.4160804,0.138189935,0,0,2.34,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,0
405,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken2,24,2016,2016,15/05/2016,20160515,0.3,5.9,5.9,9.2,24.7,0.138189935,0,0,4.1,0.58841162,3.82E-05,16.96762436,0,1,0,0,0,1,0,0,0.02616,0.798836688,0.18399,0
406,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken2,25,2017,2017,12/05/2017,20170512,0.7,4.7,4.7,10.9,25.1,0.138189935,0,0,5.36,0.58841162,3.82E-05,16.96762436,0,1,0,0,0,1,0,0,0.02616,0.798836688,0.18399,0
407,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken3,2,1994,1993,8/12/1993,19931208,1.038471787,3.782597743,6.087977261,13.55876754,28.05148239,0.138189935,0,0,0,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,17.1980378
408,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken3,3,1995,1995,17/04/1995,19950417,0.67972028,7.889000922,6.144738982,15.62866591,33.18258795,0.138189935,0,0,1.79,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,29.86293756
409,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken3,4,1996,1996,27/04/1996,19960427,1.504030252,6.117136186,6.317126034,15.84284554,36.40181209,0.138189935,0,0,0.16,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,99.71710847
410,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken3,5,1997,1997,30/03/1997,19970330,1.929385223,5.994508376,8.118442135,13.51717,34.34557897,0.138189935,0,0,0,0.58841162,3.82E-05,16.96762436,0,1,0,0,0,0,1,0,0.02616,0.798836688,0.18399,454.3027752
411,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken3,6,1998,1998,4/05/1998,19980504,2.308080808,12.13030303,6.513131313,14.42828283,42.58484848,0.138189935,0,0,0.15,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,413.8314137
412,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken3,7,1999,1999,24/04/1999,19990424,2.615628648,11.67258007,8.64990102,13.28420892,43.26314908,0.138189935,0,0,0.46,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,268.6599135
413,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken3,8,2000,2000,3/05/2000,20000503,2.612274125,7.296156674,6.911776902,14.43426895,36.54650303,0.138189935,0.024390244,0,0,0.58841162,3.82E-05,16.96762436,0,1,0,0,0,0,1,0,0.02616,0.798836688,0.18399,671.5341092
414,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken3,9,2001,2001,3/05/2001,20010503,1.411360756,5.938004822,8.926901894,16.2602865,37.36745704,0.138189935,0,0,1.17,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,417.6672529
415,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken3,10,2002,2002,7/02/2002,20020207,0.7,5.5,8.7,13,32.5,0.138189935,0,0,1.17,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,229.9429048
416,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken3,11,2003,2003,15/03/2003,20030315,0.600502513,1.604020101,5.422201919,9.130226892,21.17509771,0.138189935,3.957446809,0,0.14,0.58841162,3.82E-05,16.96762436,0,1,1,1,0,0,0,1,0.02616,0.798836688,0.18399,98.57227956
417,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken3,12,2004,2004,1/05/2004,20040501,0,0,3.2,3.5,7,0.138189935,2.510638298,0,2.59,0.58841162,3.82E-05,16.96762436,0,1,2,2,0,0,0,1,0.02616,0.798836688,0.18399,69.32224789
418,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken3,13,2005,2005,2/05/2005,20050502,0,0,1.903517588,4.404020101,7.207537688,0.138189935,3.914893617,0,0.65,0.58841162,3.82E-05,16.96762436,0,1,3,3,0,0,0,1,0.02616,0.798836688,0.18399,218.3148118
419,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken3,14,2006,2006,24/09/2006,20060924,0,0.294117647,1.619718691,4.693358952,7.658249581,0.138189935,0,0,0,0.58841162,3.82E-05,16.96762436,0,0,2,3,0,0,0,0,0.02616,0.798836688,0.18399,94.46376756
420,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken3,15,2007,2007,18/05/2007,20070518,0,0.2,2.1,5.3,9.6,0.138189935,0,0,0,0.58841162,3.82E-05,16.96762436,0,0,1,3,0,0,0,0,0.02616,0.798836688,0.18399,464.7158575
421,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken3,16,2008,2008,17/05/2008,20080517,0.205128205,0.302564103,2.064864865,4.442273042,7.738738739,0.138189935,0,0,0.75,0.58841162,3.82E-05,16.96762436,0,0,0,2,0,0,0,0,0.02616,0.798836688,0.18399,1453.962386
422,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken3,17,2009,2009,30/04/2009,20090430,0,1.4,3.2,5.5,11.6,0.138189935,0,0,1.34,0.58841162,3.82E-05,16.96762436,0,0,0,1,0,0,0,0,0.02616,0.798836688,0.18399,1561.722809
423,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken3,18,2010,2010,12/04/2010,20100412,0.3,0.6,2.3,5.1,9.5,0.138189935,0,0,0.83,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,409.5014644
424,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken3,19,2011,2011,4/05/2011,20110504,0,0.4,0.5,4.7,7.6,0.138189935,0,6,1.62,0.58841162,3.82E-05,16.96762436,0,1,0,0,0,0,1,0,0.02616,0.798836688,0.18399,2197.714698
425,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken3,20,2012,2012,26/04/2012,20120426,0,0.4,0.8,4.5,6.5,0.138189935,0,0,1.63,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,0
426,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken3,21,2013,2013,22/05/2013,20130522,0,0.4,0.8,6.405025126,8.605527638,0.138189935,0,0,0.86,0.58841162,3.82E-05,16.96762436,0,1,0,0,0,0,1,0,0.02616,0.798836688,0.18399,0
427,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken3,22,2014,2014,2/05/2014,20140502,0,3,2.1,4.9,13.2,0.138189935,0,0,0,0.58841162,3.82E-05,16.96762436,0,1,0,0,0,0,1,0,0.02616,0.798836688,0.18399,0
428,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken3,23,2015,2015,4/05/2015,20150504,0.4,1.4,3.4,6.6,14.6,0.138189935,0,0,2.34,0.58841162,3.82E-05,16.96762436,0,0,0,0,0,0,0,0,0.02616,0.798836688,0.18399,0
429,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken3,24,2016,2016,15/05/2016,20160515,0.6,6.8,3.6,6.7,20.7,0.138189935,0,0,4.1,0.58841162,3.82E-05,16.96762436,0,1,0,0,0,1,0,0,0.02616,0.798836688,0.18399,0
430,-18.65211667,147.7217,M,central,OO,18086S,Chicken,Chicken3,25,2017,2017,12/05/2017,20170512,1.3,7.5,6.2,8.2,27.2,0.138189935,0,0,5.36,0.58841162,3.82E-05,16.96762436,0,1,0,0,0,1,0,0,0.02616,0.798836688,0.18399,0
431,-21.99795,152.6685667,M,southern,OO,22102S,ChinamanReef,Chinaman Reef1,1,1993,1992,7/10/1992,19921007,0.148148148,1.37627684,1.530539921,16.06601348,23.88353832,0.390430319,0.114285714,0,0.87,0.560511324,1.91E-05,15.38085305,0,0,0,0,0,0,0,0,0.01285,0.919503605,0.17027,534.5183157
432,-21.99795,152.6685667,M,southern,OO,22102S,ChinamanReef,Chinaman Reef1,2,1994,1994,23/05/1994,19940523,0.158730159,1.910906298,2.663935825,15.15446322,25.66274108,0.390430319,0,0,0.32,0.560511324,1.91E-05,15.38085305,0,1,0,0,0,0,1,0,0.01285,0.919503605,0.17027,2374.800012
433,-21.99795,152.6685667,M,southern,OO,22102S,ChinamanReef,Chinaman Reef1,3,1995,1994,15/11/1994,19941115,0,1.910050103,2.400157186,13.25631201,21.63407014,0.390430319,0.032258065,0,0.32,0.560511324,1.91E-05,15.38085305,0,0,0,0,0,0,0,0,0.01285,0.919503605,0.17027,2374.800012
434,-21.99795,152.6685667,M,southern,OO,22102S,ChinamanReef,Chinaman Reef1,4,1996,1995,28/11/1995,19951128,0.40201005,4.809994105,4.470217007,15.08467758,30.98203307,0.390430319,0,0,0.15,0.560511324,1.91E-05,15.38085305,0,0,0,0,0,0,0,0,0.01285,0.919503605,0.17027,306.2394803
435,-21.99795,152.6685667,M,southern,OO,22102S,ChinamanReef,Chinaman Reef1,5,1997,1996,5/11/1996,19961105,0.447933884,7.958436372,2.96006791,14.50172123,31.95929912,0.390430319,0.151515152,0,0.34,0.560511324,1.91E-05,15.38085305,0,0,0,0,0,0,0,0,0.01285,0.919503605,0.17027,2287.237861
436,-21.99795,152.6685667,M,southern,OO,22102S,ChinamanReef,Chinaman Reef1,6,1998,1997,3/12/1997,19971203,0.40713263,8.793518157,5.047442405,15.78128335,35.45285696,0.390430319,1.333333333,0,0,0.560511324,1.91E-05,15.38085305,0,1,1,1,0,0,0,1,0.01285,0.919503605,0.17027,2592.896295
437,-21.99795,152.6685667,M,southern,OO,22102S,ChinamanReef,Chinaman Reef1,7,1999,1998,9/12/1998,19981209,0.312142724,8.944630609,2.95484447,17.44223991,37.07551527,0.390430319,0.464285714,0,2.63,0.560511324,1.91E-05,15.38085305,0,1,2,2,0,0,0,1,0.01285,0.919503605,0.17027,493.1257379
438,-21.99795,152.6685667,M,southern,OO,22102S,ChinamanReef,Chinaman Reef1,8,2000,1999,25/11/1999,19991125,0.2,9.284669541,3.8289034,17.73186236,38.59914547,0.390430319,4.517241379,0,0.32,0.560511324,1.91E-05,15.38085305,0,1,3,3,0,0,0,1,0.01285,0.919503605,0.17027,3042.599857
439,-21.99795,152.6685667,M,southern,OO,22102S,ChinamanReef,Chinaman Reef1,9,2001,2000,7/09/2000,20000907,0,7.713131313,2.008080808,19.13939394,37.48787879,0.390430319,37.22222222,0,0,0.560511324,1.91E-05,15.38085305,0,1,3,4,0,0,0,1,0.01285,0.919503605,0.17027,818.0810791
440,-21.99795,152.6685667,M,southern,OO,22102S,ChinamanReef,Chinaman Reef1,10,2002,2001,14/08/2001,20010814,0.4,16.52160804,4.304020101,16.31557789,45.94773869,0.390430319,3.090909091,0,0,0.560511324,1.91E-05,15.38085305,0,1,3,5,0,0,0,1,0.01285,0.919503605,0.17027,1200.919555
441,-21.99795,152.6685667,M,southern,OO,22102S,ChinamanReef,Chinaman Reef1,11,2003,2002,7/09/2002,20020907,0.501507538,15.72888803,2.249532921,21.41721106,47.01697913,0.390430319,3.8,0,4.47,0.560511324,1.91E-05,15.38085305,0,2,3,5,0,1,0,1,0.01285,0.919503605,0.17027,420.1563561
